Id,Sales
7389,6130.87513518
7390,6142.84498585
7391,6142.90627453
7392,6131.0590012
7393,6131.18157854
7394,6143.15142922
7395,6131.30415589
7396,6143.39658391
7397,6143.45787258
7398,6143.51916126
7399,6131.67188793
7400,6143.6417386
7401,6143.76431595
7402,6131.91704262
7403,6131.97833129
7404,6143.94818197
7405,6132.10090864
7406,6132.16219731
7407,6132.22348599
7408,6132.28477466
7409,6132.34606333
7410,6132.40735201
7411,6132.52992935
7412,6144.49978003
7413,6132.6525067
7414,6132.77508405
7415,6132.83637272
7416,6132.89766139
7417,6132.95895007
7418,6144.99008941
7419,6133.14281608
7420,6133.20410476
7421,6145.17395543
7422,6133.3266821
7423,6133.38797078
7424,6133.44925945
7425,6145.4803988
7426,6133.69441414
7427,6133.81699149
7428,6133.87828016
7429,6145.84813084
7430,6134.00085751
7431,6134.06214618
7432,6134.12343485
7433,6134.30730087
7434,6146.27715155
7435,6146.33844022
7436,6134.49116689
7437,6146.58359492
7438,6134.73632159
7439,6134.79761026
7440,6146.76746093
7441,6146.82874961
7442,6134.98147628
7443,6135.04276495
7444,6135.10405363
7445,6135.1653423
7446,6147.13519297
7447,6135.28791964
7448,6135.34920832
7449,6135.41049699
7450,6147.38034767
7451,6135.53307434
7452,6147.50292501
7453,6147.56421369
7454,6135.90080638
7455,6136.02338372
7456,6136.0846724
7457,6148.23838909
7458,6136.39111576
7459,6136.45240443
7460,6136.51369311
7461,6136.57498178
7462,6136.69755913
7463,6136.7588478
7464,6148.72869848
7465,6136.94271382
7466,6137.00400249
7467,6137.06529117
7468,6137.12657984
7469,6137.18786851
7470,6149.15771919
7471,6149.21900786
7472,6149.28029653
7473,6137.4330232
7474,6137.55560055
7475,6137.61688922
7476,6137.6781779
7477,6149.70931725
7478,6149.83189459
7479,6137.98462126
7480,6138.10719861
7481,6138.16848728
7482,6150.13833796
7483,6138.3523533
7484,6138.41364198
7485,6138.47493065
7486,6150.44478132
7487,6138.59750799
7488,6138.78137401
7489,6138.90395136
7490,6138.96524003
7491,6139.02652871
7492,6139.14910605
7493,6139.2716834
7494,6139.45554942
7495,6151.48668877
7496,6139.70070411
7497,6139.76199278
7498,6139.82328146
7499,6139.88457013
7500,6151.85442081
7501,6140.00714748
7502,6140.06843615
7503,6152.03828683
7504,6140.1910135
7505,6152.16086417
7506,6152.28344152
7507,6140.43616819
7508,6140.49745686
7509,6152.46730754
7510,6152.52859621
7511,6140.68132288
7512,6140.74261155
7513,6140.80390023
7514,6140.8651889
7515,6152.83503958
7516,6140.98776625
7517,6141.04905492
7518,6141.11034359
7519,6141.17163227
7520,6141.35549829
7521,6141.41678696
7522,6141.53936431
7523,6141.60065298
7524,6141.72323033
7525,6153.75436967
7526,6153.81565835
7527,6141.96838502
7528,6142.02967369
7529,6142.09096236
7530,6154.06081304
7531,6142.21353971
7532,6142.27482838
7533,6142.33611706
7534,6142.39740573
7535,6154.42854508
7536,6142.58127175
7537,6154.6124111
7538,6142.76513777
7539,6154.73498844
7540,6142.88771512
7541,6142.94900379
7542,6155.04143181
7543,6143.19415848
7544,6155.16400916
7545,6155.22529783
7546,6155.2865865
7547,6143.43931317
7548,6143.50060185
7549,6143.56189052
7550,6143.62317919
7551,6155.59302987
7552,6143.80704521
7553,6143.86833389
7554,6143.92962256
7555,6143.99091123
7556,6155.96076191
7557,6144.11348858
7558,6144.17477725
7559,6156.2059166
7560,6156.26720527
7561,6144.48122062
7562,6144.60379796
7563,6156.57364864
7564,6144.72637531
7565,6144.78766398
7566,6144.84895266
7567,6144.91024133
7568,6144.97153
7569,6145.03281868
7570,6157.00266935
7571,6145.21668469
7572,6145.27797337
7573,6145.33926204
7574,6145.40055071
7575,6145.46183939
7576,6145.52312806
7577,6157.55426741
7578,6145.70699408
7579,6145.76828275
7580,6145.82957143
7581,6145.8908601
7582,6145.95214877
7583,6157.92199945
7584,6157.98328812
7585,6158.10586547
7586,6146.25859214
7587,6158.22844281
7588,6146.44245816
7589,6146.50374683
7590,6146.5650355
7591,6146.8101902
7592,6146.87147887
7593,6146.93276754
7594,6158.96390689
7595,6147.11663356
7596,6147.17792224
7597,6147.23921091
7598,6159.27035026
7599,6147.42307693
7600,6147.60694295
7601,6159.57679362
7602,6147.72952029
7603,6147.79080897
7604,6159.76065964
7605,6148.03596366
7606,6148.21982968
7607,6148.28111835
7608,6160.25096903
7609,6148.4036957
7610,6148.52627304
7611,6160.49612372
7612,6148.71013906
7613,6148.77142774
7614,6148.89400508
7615,6149.0778711
7616,6161.04772178
7617,6161.17029912
7618,6149.44560314
7619,6161.41545382
7620,6149.56818049
7621,6149.69075783
7622,6149.75204651
7623,6161.72189718
7624,6149.87462385
7625,6149.93591253
7626,6161.9057632
7627,6150.05848987
7628,6150.11977855
7629,6150.18106722
7630,6150.24235589
7631,6162.33478391
7632,6150.48751059
7633,6150.61008793
7634,6150.73266528
7635,6150.79395395
7636,6150.85524262
7637,6162.8250933
7638,6150.97781997
7639,6151.16168599
7640,6151.46812936
7641,6151.52941803
7642,6163.4992687
7643,6151.65199538
7644,6151.71328405
7645,6163.68313472
7646,6151.83586139
7647,6163.86700074
7648,6152.01972741
7649,6152.14230476
7650,6152.20359343
7651,6164.17344411
7652,6152.32617078
7653,6164.29602146
7654,6152.44874813
7655,6152.5100368
7656,6152.57132547
7657,6164.60246482
7658,6152.75519149
7659,6152.81648017
7660,6152.87776884
7661,6152.93905751
7662,6164.90890819
7663,6153.06163486
7664,6153.12292353
7665,6153.1842122
7666,6165.15406288
7667,6153.30678955
7668,6165.27664023
7669,6165.3379289
7670,6153.55194424
7671,6153.61323292
7672,6153.67452159
7673,6153.73581026
7674,6153.91967628
7675,6153.98096495
7676,6165.95081563
7677,6154.1035423
7678,6166.07339298
7679,6154.34869699
7680,6154.40998567
7681,6154.53256301
7682,6154.59385169
7683,6154.65514036
7684,6154.71642903
7685,6154.83900638
7686,6166.80885705
7687,6166.9314344
7688,6155.14544974
7689,6155.20673842
7690,6155.32931576
7691,6155.39060444
7692,6155.45189311
7693,6167.42174379
7694,6155.57447046
7695,6167.54432113
7696,6155.6970478
7697,6155.75833648
7698,6167.72818715
7699,6167.8507645
7700,6156.06477984
7701,6156.12606852
7702,6156.18735719
7703,6156.24864586
7704,6156.30993453
7705,6459.26541975
7706,6459.3879971
7707,6459.63315179
7708,6459.69444046
7709,6459.75572914
7710,6459.81701781
7711,6459.87830648
7712,6459.93959516
7713,6471.90944583
7714,6460.0621725
7715,6460.12346118
7716,6472.09331185
7717,6460.36861587
7718,6472.33846654
7719,6472.39975522
7720,6472.46104389
7721,6460.61377056
7722,6460.67505923
7723,6460.73634791
7724,6460.85892525
7725,6460.9815026
7726,6461.04279127
7727,6461.10407995
7728,6473.07393062
7729,6461.22665729
7730,6461.34923464
7731,6473.31908531
7732,6461.53310066
7733,6461.59438933
7734,6461.655678
7735,6473.62552868
7736,6461.77825535
7737,6461.83954402
7738,6461.96212137
7739,6473.93197205
7740,6462.08469872
7741,6462.14598739
7742,6474.11583806
7743,6462.26856474
7744,6474.23841541
7745,6474.29970408
7746,6462.45243076
7747,6462.63629677
7748,6474.66743612
7749,6474.85130214
7750,6463.00402881
7751,6463.06531749
7752,6463.12660616
7753,6475.15774551
7754,6475.21903418
7755,6463.37176085
7756,6463.43304953
7757,6463.4943382
7758,6463.55562687
7759,6475.52547755
7760,6463.67820422
7761,6463.73949289
7762,6463.80078156
7763,6475.77063224
7764,6463.92335891
7765,6475.95449826
7766,6464.10722493
7767,6476.07707561
7768,6464.22980228
7769,6464.29109095
7770,6464.35237962
7771,6464.47495697
7772,6476.56738499
7773,6464.72011166
7774,6476.68996234
7775,6464.84268901
7776,6464.90397768
7777,6464.96526635
7778,6465.21042105
7779,6477.18027172
7780,6477.2415604
7781,6465.39428707
7782,6465.45557574
7783,6477.54800376
7784,6465.76201911
7785,6477.73186978
7786,6465.88459645
7787,6465.94588512
7788,6466.0071738
7789,6466.06846247
7790,6478.03831315
7791,6478.16089049
7792,6466.37490584
7793,6466.43619451
7794,6466.49748318
7795,6466.55877186
7796,6466.6813492
7797,6466.80392655
7798,6466.9265039
7799,6478.89635457
7800,6467.04908124
7801,6479.01893192
7802,6467.17165859
7803,6467.23294726
7804,6479.20279794
7805,6467.47810195
7806,6479.44795263
7807,6479.5092413
7808,6479.63181865
7809,6467.78454532
7810,6479.75439599
7811,6467.90712267
7812,6467.96841134
7813,6479.93826201
7814,6479.99955069
7815,6468.15227736
7816,6468.21356603
7817,6480.24470538
7818,6468.39743205
7819,6468.5200094
7820,6468.58129807
7821,6468.64258674
7822,6480.61243742
7823,6468.82645276
7824,6468.88774144
7825,6480.85759211
7826,6469.01031878
7827,6469.07160746
7828,6469.13289613
7829,6481.16403548
7830,6481.22532415
7831,6469.37805082
7832,6481.40919017
7833,6469.56191684
7834,6469.62320551
7835,6469.68449419
7836,6481.65434486
7837,6481.77692221
7838,6469.92964888
7839,6469.99093755
7840,6470.17480357
7841,6470.23609225
7842,6482.20594292
7843,6470.35866959
7844,6482.32852027
7845,6470.48124694
7846,6482.51238629
7847,6470.66511296
7848,6470.72640163
7849,6470.7876903
7850,6482.75754098
7851,6482.81882965
7852,6482.88011832
7853,6482.941407
7854,6483.00269567
7855,6471.15542234
7856,6471.27799969
7857,6471.40057703
7858,6471.46186571
7859,6471.52315438
7860,6471.58444305
7861,6483.6155824
7862,6471.82959775
7863,6471.89088642
7864,6472.01346377
7865,6472.07475244
7866,6472.19732979
7867,6472.25861846
7868,6472.31990713
7869,6484.28975781
7870,6472.44248448
7871,6472.50377315
7872,6484.47362383
7873,6472.6263505
7874,6472.68763917
7875,6472.74892784
7876,6484.84135587
7877,6473.05537121
7878,6473.11665988
7879,6473.17794856
7880,6473.23923723
7881,6473.3005259
7882,6485.27037658
7883,6473.48439192
7884,6473.5456806
7885,6473.60696927
7886,6473.79083529
7887,6473.85212396
7888,6473.97470131
7889,6474.03598998
7890,6486.00584066
7891,6474.15856733
7892,6474.219856
7893,6474.28114467
7894,6474.34243335
7895,6474.40372202
7896,6474.46501069
7897,6474.52629937
7898,6474.58758804
7899,6474.64887671
7900,6474.71016538
7901,6474.77145406
7902,6474.83274273
7903,6474.8940314
7904,6486.92517075
7905,6475.07789742
7906,6475.26176344
7907,6487.23161412
7908,6475.44562946
7909,6475.56820681
7910,6475.62949548
7911,6475.69078416
7912,6475.87465017
7913,6475.93593885
7914,6324.07826626
7915,6487.9670782
7916,6488.08965554
7917,6476.24238221
7918,6488.21223289
7919,6488.27352156
7920,6476.42624823
7921,6488.45738758
7922,6488.51867625
7923,6476.67140293
7924,6488.70254227
7925,6488.76383095
7926,6476.91655762
7927,6476.97784629
7928,6477.22300098
7929,6489.19285166
7930,6477.34557833
7931,6489.31542901
7932,6489.37671768
7933,6477.52944435
7934,6477.59073302
7935,6477.6520217
7936,6477.71331037
7937,6477.77459904
7938,6477.83588772
7939,6477.89717639
7940,6489.86702706
7941,6478.08104241
7942,6478.14233108
7943,6478.20361975
7944,6478.26490843
7945,6478.3261971
7946,6478.44877445
7947,6478.51006312
7948,6478.57135179
7949,6490.54120247
7950,6478.75521781
7951,6478.81650649
7952,6479.00037251
7953,6479.12294985
7954,6479.18423852
7955,6479.30681587
7956,6479.36810454
7957,6479.42939322
7958,6479.49068189
7959,6479.61325924
7960,6479.67454791
7961,6479.73583658
7962,6479.79712526
7963,6479.85841393
7964,6479.9197026
7965,6479.98099128
7966,6480.04227995
7967,6480.10356862
7968,6492.0734193
7969,6480.22614597
7970,6480.28743464
7971,6492.25728532
7972,6480.41001199
7973,6492.37986266
7974,6492.44115134
7975,6480.65516668
7976,6480.71645535
7977,6480.77774403
7978,6492.7475947
7979,6480.90032137
7980,6480.96161005
7981,6492.93146072
7982,6481.14547607
7983,6481.20676474
7984,6481.39063076
7985,6481.5132081
7986,6493.48305878
7987,6481.69707412
7988,6493.6669248
7989,6481.81965147
7990,6481.88094014
7991,6481.94222882
7992,6482.00351749
7993,6493.97336816
7994,6482.30996086
7995,6482.37124953
7996,6482.4325382
7997,6482.49382687
7998,6482.67769289
7999,6494.70883224
8000,6482.86155891
8001,6482.92284759
8002,6482.98413626
8003,6483.04542493
8004,6483.16800228
8005,6483.22929095
8006,6483.29057963
8007,6483.3518683
8008,6483.41315697
8009,6483.53573432
8010,6483.59702299
8011,6495.56687367
8012,6483.90346636
8013,6495.87331703
8014,6484.0260437
8015,6484.08733238
8016,6496.05718305
8017,6496.11847172
8018,6484.2711984
8019,6484.33248707
8020,6484.39377574
8021,6496.36362642
8022,6496.42491509
8023,6484.57764176
8024,6484.63893043
8025,6484.70021911
8026,6484.76150778
8027,6484.82279645
8028,6496.8539358
8029,6485.00666247
8030,6485.06795115
8031,6485.19052849
8032,6485.25181717
8033,6485.31310584
8034,6497.28295651
8035,6497.34424519
8036,6497.40553386
8037,6497.46682253
8038,6485.61954921
8039,6485.68083788
8040,6485.74212655
8041,6497.71197723
8042,6485.8647039
8043,6498.07970927
8044,6486.23243594
8045,6498.20228661
8046,6486.47759063
8047,6486.5388793
8048,6486.60016798
8049,6486.66145665
8050,6486.72274532
8051,6498.692596
8052,6486.84532267
8053,6486.90661134
8054,6486.96790001
8055,6498.99903936
8056,6487.15176603
8057,6499.12161671
8058,6487.27434338
8059,6487.33563205
8060,6499.3667714
8061,6487.58078675
8062,6487.70336409
8063,6487.76465277
8064,6487.82594144
8065,6487.88723011
8066,6488.00980746
8067,6499.97965813
8068,6488.1323848
8069,6488.19367348
8070,6488.31625082
8071,6500.34739017
8072,6488.68398286
8073,6488.86784888
8074,6500.83769956
8075,6488.99042623
8076,6489.0517149
8077,6489.11300357
8078,6501.14414292
8079,6501.2054316
8080,6501.26672027
8081,6489.41944694
8082,6501.45058629
8083,6489.66460163
8084,6501.63445231
8085,6501.69574098
8086,6501.75702965
8087,6501.81831833
8088,6489.971045
8089,6490.09362235
8090,6502.06347302
8091,6490.21619969
8092,6490.27748836
8093,6490.33877704
8094,6490.40006571
8095,6490.46135438
8096,6490.52264306
8097,6502.49249373
8098,6502.61507108
8099,6490.76779775
8100,6490.82908642
8101,6490.8903751
8102,6502.86022577
8103,6491.01295244
8104,6491.07424112
8105,6491.13552979
8106,6503.10538046
8107,6491.31939581
8108,6491.50326183
8109,6491.5645505
8110,6491.62583917
8111,6491.68712785
8112,6491.74841652
8113,6491.80970519
8114,6503.77955587
8115,6503.84084454
8116,6491.99357121
8117,6492.05485989
8118,6504.02471056
8119,6492.17743723
8120,6504.14728791
8121,6504.20857658
8122,6492.36130325
8123,6504.33115393
8124,6492.4838806
8125,6492.60645794
8126,6504.63759729
8127,6492.79032396
8128,6492.85161264
8129,6492.91290131
8130,6492.97418998
8131,6493.03547866
8132,6505.00532933
8133,6493.158056
8134,6505.12790668
8135,6493.34192202
8136,6493.4032107
8137,6493.58707671
8138,6493.64836539
8139,6493.70965406
8140,6493.77094273
8141,6493.83223141
8142,6493.89352008
8143,6493.95480875
8144,6494.01609743
8145,6494.13867477
8146,6506.10852545
8147,6494.26125212
8148,6506.23110279
8149,6506.29239147
8150,6506.35368014
8151,6494.56769548
8152,6494.62898416
8153,6494.69027283
8154,6494.7515615
8155,6494.81285018
8156,6494.87413885
8157,6494.9967162
8158,6495.05800487
8159,6495.11929354
8160,6507.08914422
8161,6495.24187089
8162,6495.30315956
8163,6507.27301024
8164,6507.33429891
8165,6495.48702558
8166,6495.54831426
8167,6495.79346895
8168,6507.76331962
8169,6495.97733497
8170,6496.03862364
8171,6496.09991231
8172,6508.06976299
8173,6508.13105166
8174,6508.19234034
8175,6496.5902217
8176,6508.56007237
8177,6508.62136105
8178,6496.89666506
8179,6496.95795374
8180,6497.08053108
8181,6509.05038176
8182,6509.11167043
8183,6497.2643971
8184,6497.32568578
8185,6497.38697445
8186,6497.44826312
8187,6497.5095518
8188,6497.63212914
8189,6497.69341782
8190,6509.66326849
8191,6497.87728383
8192,6497.93857251
8193,6509.90842318
8194,6510.0922892
8195,6510.15357788
8196,6510.21486655
8197,6498.36759322
8198,6498.42888189
8199,6498.49017057
8200,6498.55145924
8201,6498.61274791
8202,6510.58259859
8203,6510.64388726
8204,6510.70517593
8205,6498.85790261
8206,6510.95033063
8207,6499.1030573
8208,6499.22563464
8209,6499.34821199
8210,6499.40950066
8211,6499.47078934
8212,6499.53207801
8213,6499.59336668
8214,6511.56321736
8215,6499.71594403
8216,6499.7772327
8217,6511.74708338
8218,6499.96109872
8219,6511.9309494
8220,6500.08367607
8221,6512.11481542
8222,6512.17610409
8223,6512.23739276
8224,6512.35997011
8225,6500.51269678
8226,6500.57398545
8227,6500.63527413
8228,6512.6051248
8229,6500.75785147
8230,6500.88042882
8231,6500.94171749
8232,6513.03414551
8233,6501.18687218
8234,6501.30944953
8235,6501.43202688
8236,6501.49331555
8237,6501.55460422
8238,6501.6158929
8239,6501.67718157
8240,6513.64703225
8241,6501.79975892
8242,6501.86104759
8243,6501.92233626
8244,6502.04491361
8245,6502.10620228
8246,6514.07605296
8247,6514.13734163
8248,6502.2900683
8249,6502.41264565
8250,6514.38249632
8251,6502.53522299
8252,6514.62765102
8253,6514.68893969
8254,6514.75022836
8255,6502.90295503
8256,6514.87280571
8257,6514.99538305
8258,6503.14810973
8259,6503.2093984
8260,6515.17924907
8261,6503.33197574
8262,6503.39326442
8263,6503.45455309
8264,6503.51584176
8265,6503.57713044
8266,6503.63841911
8267,6503.76099646
8268,6515.73084713
8269,6503.8835738
8270,6504.00615115
8271,6504.06743982
8272,6504.1287285
8273,6504.19001717
8274,6516.22115652
8275,6504.37388319
8276,6504.43517186
8277,6516.40502254
8278,6504.55774921
8279,6504.61903788
8280,6504.68032655
8281,6516.7114659
8282,6504.92548125
8283,6505.04805859
8284,6505.10934727
8285,6517.07919794
8286,6505.23192461
8287,6505.29321329
8288,6505.35450196
8289,6505.53836798
8290,6517.50821865
8291,6517.56950733
8292,6505.722234
8293,6517.81466202
8294,6505.96738869
8295,6506.02867736
8296,6517.99852804
8297,6518.05981671
8298,6506.21254338
8299,6506.27383206
8300,6506.33512073
8301,6506.3964094
8302,6518.36626008
8303,6506.51898675
8304,6506.58027542
8305,6506.64156409
8306,6518.61141477
8307,6506.76414144
8308,6518.73399212
8309,6518.79528079
8310,6507.13187348
8311,6507.25445083
8312,6507.3157395
8313,6519.46945619
8314,6507.62218287
8315,6507.68347154
8316,6507.74476021
8317,6507.80604888
8318,6507.92862623
8319,6507.9899149
8320,6519.95976558
8321,6508.17378092
8322,6508.2350696
8323,6508.29635827
8324,6508.35764694
8325,6508.41893562
8326,6520.38878629
8327,6520.45007496
8328,6520.51136364
8329,6508.66409031
8330,6508.78666766
8331,6508.84795633
8332,6508.909245
8333,6520.94038435
8334,6521.0629617
8335,6509.21568837
8336,6509.33826571
8337,6509.39955439
8338,6521.36940506
8339,6509.58342041
8340,6509.64470908
8341,6509.70599775
8342,6521.67584843
8343,6509.8285751
8344,6510.01244112
8345,6510.13501846
8346,6510.19630714
8347,6510.25759581
8348,6510.38017316
8349,6510.5027505
8350,6510.68661652
8351,6522.71775587
8352,6510.93177122
8353,6510.99305989
8354,6511.05434856
8355,6511.11563723
8356,6523.08548791
8357,6511.23821458
8358,6511.29950325
8359,6523.26935393
8360,6511.4220806
8361,6523.39193128
8362,6523.51450862
8363,6511.66723529
8364,6511.72852397
8365,6523.69837464
8366,6523.75966331
8367,6511.91238999
8368,6511.97367866
8369,6512.03496733
8370,6512.09625601
8371,6524.06610668
8372,6512.21883335
8373,6512.28012202
8374,6512.3414107
8375,6512.40269937
8376,6512.58656539
8377,6512.64785406
8378,6512.77043141
8379,6512.83172008
8380,6512.95429743
8381,6524.98543678
8382,6525.04672545
8383,6513.19945212
8384,6513.26074079
8385,6513.32202947
8386,6525.29188014
8387,6513.44460681
8388,6513.50589549
8389,6513.56718416
8390,6513.62847283
8391,6525.65961218
8392,6513.81233885
8393,6525.8434782
8394,6513.99620487
8395,6525.96605555
8396,6514.11878222
8397,6514.18007089
8398,6526.27249891
8399,6514.42522558
8400,6526.39507626
8401,6526.45636493
8402,6526.51765361
8403,6514.67038028
8404,6514.73166895
8405,6514.79295762
8406,6514.8542463
8407,6526.82409697
8408,6515.03811232
8409,6515.09940099
8410,6515.16068966
8411,6515.22197834
8412,6527.19182901
8413,6515.34455568
8414,6515.40584436
8415,6527.4369837
8416,6527.49827238
8417,6515.71228772
8418,6515.83486507
8419,6527.80471574
8420,6515.95744241
8421,6516.01873109
8422,6516.08001976
8423,6516.14130843
8424,6516.20259711
8425,6516.26388578
8426,6528.23373645
8427,6516.4477518
8428,6516.50904047
8429,6516.57032914
8430,6516.63161782
8431,6516.69290649
8432,6516.75419516
8433,6528.78533451
8434,6516.93806118
8435,6516.99934986
8436,6517.06063853
8437,6517.1219272
8438,6517.18321588
8439,6529.15306655
8440,6529.21435522
8441,6529.33693257
8442,6517.48965924
8443,6529.45950992
8444,6517.67352526
8445,6517.73481393
8446,6517.79610261
8447,6518.0412573
8448,6518.10254597
8449,6518.16383465
8450,6530.194974
8451,6518.34770067
8452,6518.40898934
8453,6518.47027801
8454,6530.50141736
8455,6518.65414403
8456,6518.83801005
8457,6530.80786073
8458,6518.9605874
8459,6519.02187607
8460,6530.99172675
8461,6519.26703076
8462,6519.45089678
8463,6519.51218546
8464,6531.48203613
8465,6519.6347628
8466,6519.75734015
8467,6531.72719082
8468,6519.94120617
8469,6520.00249484
8470,6520.12507219
8471,6520.30893821
8472,6532.27878888
8473,6532.40136623
8474,6520.67667025
8475,6532.64652092
8476,6520.79924759
8477,6520.92182494
8478,6520.98311361
8479,6532.95296429
8480,6521.10569096
8481,6521.16697963
8482,6533.13683031
8483,6521.28955698
8484,6521.35084565
8485,6521.41213432
8486,6521.473423
8487,6533.56585102
8488,6521.71857769
8489,6521.84115504
8490,6521.96373238
8491,6522.02502106
8492,6522.08630973
8493,6534.0561604
8494,6522.20888707
8495,6522.39275309
8496,6522.69919646
8497,6522.76048513
8498,6534.73033581
8499,6522.88306248
8500,6522.94435115
8501,6534.91420183
8502,6523.0669285
8503,6535.09806785
8504,6523.25079452
8505,6523.37337186
8506,6523.43466054
8507,6535.40451121
8508,6523.55723788
8509,6535.52708856
8510,6523.67981523
8511,6523.7411039
8512,6523.80239258
8513,6535.83353192
8514,6523.9862586
8515,6524.04754727
8516,6524.10883594
8517,6524.17012462
8518,6536.13997529
8519,6524.29270196
8520,6524.35399063
8521,6524.41527931
8522,6536.38512998
8523,6524.53785665
8524,6536.50770733
8525,6536.568996
8526,6524.78301135
8527,6524.84430002
8528,6524.90558869
8529,6524.96687737
8530,6525.15074339
8531,6525.21203206
8532,6537.18188273
8533,6525.33460941
8534,6537.30446008
8535,6525.5797641
8536,6525.64105277
8537,6525.76363012
8538,6525.82491879
8539,6525.88620746
8540,6525.94749614
8541,6526.07007348
8542,6538.03992416
8543,6538.1625015
8544,6526.37651685
8545,6526.43780552
8546,6526.56038287
8547,6526.62167154
8548,6526.68296021
8549,6538.65281089
8550,6526.80553756
8551,6538.77538824
8552,6526.92811491
8553,6526.98940358
8554,6538.95925426
8555,6539.0818316
8556,6527.29584695
8557,6527.35713562
8558,6527.41842429
8559,6527.47971297
8560,6527.54100164
8561,6830.49648686
8562,6830.6190642
8563,6830.86421889
8564,6830.92550757
8565,6830.98679624
8566,6831.04808491
8567,6831.10937359
8568,6831.17066226
8569,6843.14051294
8570,6831.29323961
8571,6831.35452828
8572,6843.32437895
8573,6831.59968297
8574,6843.56953365
8575,6843.63082232
8576,6843.69211099
8577,6831.84483766
8578,6831.90612634
8579,6831.96741501
8580,6832.08999236
8581,6832.2125697
8582,6832.27385838
8583,6832.33514705
8584,6844.30499773
8585,6832.4577244
8586,6832.58030174
8587,6844.55015242
8588,6832.76416776
8589,6832.82545644
8590,6832.88674511
8591,6844.85659578
8592,6833.00932245
8593,6833.07061113
8594,6833.19318847
8595,6845.16303915
8596,6833.31576582
8597,6833.37705449
8598,6845.34690517
8599,6833.49963184
8600,6845.46948251
8601,6845.53077119
8602,6833.68349786
8603,6833.86736388
8604,6845.89850323
8605,6846.08236925
8606,6834.23509592
8607,6834.29638459
8608,6834.35767326
8609,6846.38881261
8610,6846.45010129
8611,6834.60282796
8612,6834.66411663
8613,6834.7254053
8614,6834.78669398
8615,6846.75654465
8616,6834.90927132
8617,6834.97056
8618,6835.03184867
8619,6847.00169934
8620,6835.15442601
8621,6847.18556536
8622,6835.33829203
8623,6847.30814271
8624,6835.46086938
8625,6835.52215805
8626,6835.58344673
8627,6835.70602407
8628,6847.79845209
8629,6835.95117877
8630,6847.92102944
8631,6836.07375611
8632,6836.13504479
8633,6836.19633346
8634,6836.44148815
8635,6848.41133883
8636,6848.4726275
8637,6836.62535417
8638,6836.68664284
8639,6848.77907086
8640,6836.99308621
8641,6848.96293688
8642,6837.11566356
8643,6837.17695223
8644,6837.2382409
8645,6837.29952957
8646,6849.26938025
8647,6849.3919576
8648,6837.60597294
8649,6837.66726161
8650,6837.72855029
8651,6837.78983896
8652,6837.91241631
8653,6838.03499365
8654,6838.157571
8655,6850.12742167
8656,6838.28014835
8657,6850.24999902
8658,6838.40272569
8659,6838.46401436
8660,6850.43386504
8661,6838.70916906
8662,6850.67901973
8663,6850.74030841
8664,6850.86288575
8665,6839.01561242
8666,6850.9854631
8667,6839.13818977
8668,6839.19947844
8669,6851.16932912
8670,6851.23061779
8671,6839.38334446
8672,6839.44463314
8673,6851.47577248
8674,6839.62849915
8675,6839.7510765
8676,6839.81236517
8677,6839.87365385
8678,6851.84350452
8679,6840.05751987
8680,6840.11880854
8681,6852.08865921
8682,6840.24138589
8683,6840.30267456
8684,6840.36396323
8685,6852.39510258
8686,6852.45639125
8687,6840.60911792
8688,6852.64025727
8689,6840.79298394
8690,6840.85427262
8691,6840.91556129
8692,6852.88541197
8693,6853.00798931
8694,6841.16071598
8695,6841.22200466
8696,6841.40587068
8697,6841.46715935
8698,6853.43701002
8699,6841.5897367
8700,6853.55958737
8701,6841.71231404
8702,6853.74345339
8703,6841.89618006
8704,6841.95746873
8705,6842.01875741
8706,6853.98860808
8707,6854.04989676
8708,6854.11118543
8709,6854.1724741
8710,6854.23376278
8711,6842.38648945
8712,6842.50906679
8713,6842.63164414
8714,6842.69293281
8715,6842.75422149
8716,6842.81551016
8717,6854.84664951
8718,6843.06066485
8719,6843.12195352
8720,6843.24453087
8721,6843.30581954
8722,6843.42839689
8723,6843.48968556
8724,6843.55097424
8725,6855.52082491
8726,6843.67355158
8727,6843.73484026
8728,6855.70469093
8729,6843.8574176
8730,6843.91870627
8731,6843.97999495
8732,6856.07242297
8733,6844.28643831
8734,6844.34772699
8735,6844.40901566
8736,6844.47030433
8737,6844.53159301
8738,6856.50144368
8739,6844.71545903
8740,6844.7767477
8741,6844.83803637
8742,6845.02190239
8743,6845.08319106
8744,6845.20576841
8745,6845.26705708
8746,6857.23690776
8747,6845.38963443
8748,6845.4509231
8749,6845.51221178
8750,6845.57350045
8751,6845.63478912
8752,6845.6960778
8753,6845.75736647
8754,6845.81865514
8755,6845.87994382
8756,6845.94123249
8757,6846.00252116
8758,6846.06380984
8759,6846.12509851
8760,6858.15623786
8761,6846.30896453
8762,6846.49283055
8763,6858.46268122
8764,6846.67669657
8765,6846.79927391
8766,6846.86056259
8767,6846.92185126
8768,6847.10571728
8769,6847.16700595
8770,6695.30933337
8771,6859.1981453
8772,6859.32072265
8773,6847.47344932
8774,6859.44329999
8775,6859.50458867
8776,6847.65731534
8777,6859.68845469
8778,6859.74974336
8779,6847.90247003
8780,6859.93360938
8781,6859.99489805
8782,6848.14762472
8783,6848.2089134
8784,6848.45406809
8785,6860.42391876
8786,6848.57664543
8787,6860.54649611
8788,6860.60778478
